bias for layer1,-0.4160166382789612,0.7075625061988831,-1.3928340673446655,-1.0632869005203247,-0.030888216570019722,0.9126585125923157,-0.38042715191841125,-0.10487700998783112,-0.706394612789154,0.05951200798153877,-0.6929765939712524,-1.2880759239196777,-2.6660027503967285,1.048525094985962
bias for layer2,2.8231847286224365,0.07730696350336075,-0.3534209132194519,-1.3202158212661743,0.004042810760438442,0.1791616529226303,1.0118743181228638,-1.1851204633712769,1.4430385828018188,1.2241545915603638,-1.4254142045974731,0.441162109375,0.2523239850997925,-0.938207745552063
bias for layer3,0.7786906361579895,1.1086066961288452,-0.10637164115905762,-1.1457939147949219,0.7849223017692566,-1.7009520530700684,-0.5344516634941101,-1.2628624439239502,-0.5736302733421326,0.8252162933349609,1.2221083641052246,0.2204035073518753,-0.7819420695304871,1.2778514623641968
bias for layer4,-0.68487548828125,-0.1495116949081421,-0.28567713499069214,-1.671635389328003,1.158208966255188,0.33672773838043213,-0.053253307938575745,0.796993613243103,-0.42306584119796753,-0.8172304630279541,1.0826818943023682,1.0524909496307373,-0.24163870513439178,-2.8659894466400146
bias for layer5,-0.5011735558509827,-0.8320271372795105,0.2983459532260895,-0.4529849588871002,-2.263364791870117,0.5367456674575806,0.05908847600221634,0.9176788926124573,-0.6416460871696472,0.3349977731704712,0.39306551218032837,-0.015892308205366135,-0.6025157570838928,-1.3795043230056763
bias for layer6,-1.601995587348938,-0.38336074352264404,0.2992076873779297,0.6872854232788086,-0.04197780415415764,0.4637249708175659,-1.5492706298828125,1.116856336593628,-0.7850449681282043,-1.325718641281128,-1.3757206201553345,1.212436318397522,1.1831649541854858,-1.5613833665847778
bias for layer7,0.808271050453186,0.5335938334465027,-1.23380708694458,-0.5395628213882446,0.6910649538040161,0.5207005739212036,0.18311992287635803,-0.6358968019485474,1.4255841970443726,0.1717362105846405,0.16919532418251038,-1.034641981124878,1.6460031270980835,-2.351827383041382
bias for layer8,0.9154989123344421,-1.3866103887557983,-0.21207958459854126,-0.2201196551322937,0.10845615714788437,-0.42747050523757935,1.1693600416183472,-1.1315264701843262,-0.47455960512161255,0.3732401728630066,0.17555144429206848,1.5051546096801758,-0.23332004249095917,-1.358560562133789
bias for layer9,-0.45595645904541016,-0.3392246663570404,0.6403966546058655,-0.3021649122238159,-1.483984351158142,-1.3090641498565674,0.09035495668649673,1.3133915662765503,0.7065637111663818,-1.3257900476455688,0.7892166376113892,0.9498387575149536,-0.30649223923683167,2.4761977195739746
bias for layer10,0.33212047815322876,-2.0717875957489014,-0.4076613187789917,-0.806868314743042,0.8771399855613708,0.06704345345497131,0.03705689683556557,0.8456577062606812,-0.9395852088928223,-1.9386183023452759,-0.18135470151901245,-0.2505873441696167,0.45331457257270813,-0.18815897405147552
bias for layer11,-0.5669940114021301,0.11300510913133621,-0.6999671459197998,1.745273470878601,0.2713746428489685,0.23329924046993256,-1.2224035263061523,-0.548861026763916,-0.05463806912302971,-0.9443768262863159,0.3767933249473572,-1.224088191986084,0.5064785480499268,0.19535094499588013
bias for layer12,0.41768985986709595,0.5605542063713074,-0.4141254425048828,-0.03799133002758026,-0.3636482059955597,-0.3993394076824188,0.5002794861793518,-0.008971702307462692,1.5104260444641113,1.7840371131896973,1.2341384887695312,-1.0768754482269287,1.8927284479141235,0.43649575114250183
bias for layer13,-0.3157522976398468,-1.5053242444992065,1.017183542251587,1.2784959077835083,-1.0815600156784058,-0.3291788101196289,-1.1239018440246582,0.5394560694694519,0.22269411385059357,1.5667167901992798,0.00872879195958376,1.2983872890472412,0.4195640981197357,0.38887396454811096
bias for layer14,1.115494728088379,-0.34111133217811584,-2.383122205734253,-0.9231756329536438,-0.12292186170816422,-1.6477484703063965,-0.5722557306289673,2.461818218231201,-0.400420218706131,-1.0283266305923462,2.1133971214294434,-1.2332266569137573,-0.6244964003562927,-0.31500107049942017
bias for layer15,1.4530227184295654,-1.2239936590194702,0.01134512946009636,0.5743758082389832,1.6009427309036255,2.0946712493896484,0.426460862159729,-0.48093676567077637,-2.586301326751709,-0.2155219465494156,-1.7551884651184082,0.6685702204704285,0.48005154728889465,-0.3652411997318268
bias for layer16,1.4028199911117554,-0.3205014169216156,-0.33334213495254517,0.898250937461853,-0.7452873587608337,-0.6698868870735168,-1.4479361772537231,0.06062835827469826,-0.05212513729929924,1.0575634241104126,1.511184811592102,0.33436378836631775,0.6090416312217712,-0.9217584729194641
bias for layer17,-0.11702888458967209,-0.609470009803772,1.608268141746521,-1.3251663446426392,0.18768516182899475,0.30291152000427246,0.5411777496337891,-1.6018437147140503,1.6327801942825317,-0.5002805590629578,-0.41747501492500305,0.47848230600357056,-2.0690572261810303,-0.5871132016181946
bias for layer18,-1.6975408792495728,0.0430586151778698,0.5885481834411621,0.9397857785224915,1.288350224494934,0.5402603149414062,1.0089083909988403,-2.227994203567505,-1.404250144958496,0.7890423536300659,0.6111935973167419,2.286818027496338,0.3867235481739044,-1.4681438207626343
bias for layer19,-1.6327863931655884,1.2741801738739014,0.5245513319969177,-0.35586223006248474,0.2245427817106247,-0.9430704712867737,-0.4992223381996155,0.1682104766368866,-2.3614261150360107,-0.0810321792960167,0.2589357793331146,0.3977578580379486,0.7948634028434753,0.5171515345573425
bias for layer20,-1.5644503831863403,1.3605343103408813,-2.221930980682373,-0.2166617065668106,-0.78387451171875,-0.6014516949653625,-1.254150629043579,0.8071826100349426,0.22661720216274261,1.4047292470932007,-0.7456064820289612,-0.7056611776351929,-1.4520295858383179,0.585991382598877
bias for layer21,0.2487562596797943,1.327911376953125,-0.46037253737449646,1.003670573234558,0.675044596195221,-0.7060226798057556,0.2186049222946167,-2.140289783477783,-0.9686383605003357,1.4420557022094727,-0.07459814101457596,-0.5413430333137512,-0.9874312281608582,1.1534446477890015
bias for layer22,1.5417650938034058,1.187400460243225,-0.2827349603176117,0.6641836762428284,-0.5308905243873596,0.9872729182243347,0.7433243989944458,-0.3740057647228241,-0.08394776284694672,-0.3962860107421875,1.083850622177124,-3.735647678375244,-0.1187039241194725,-1.0973470211029053
bias for layer23,1.278718113899231,0.4634793996810913,1.4218673706054688,0.006217554677277803,0.3892802894115448,-1.7540831565856934,0.0559987910091877,0.30964159965515137,-0.9564036130905151,-1.123922348022461,-1.4065499305725098,-0.019823340699076653,0.17895208299160004,-0.6019951701164246
bias for layer24,0.6962951421737671,0.03534708544611931,0.48683080077171326,-0.7951104640960693,-1.7304060459136963,0.14146678149700165,0.5177067518234253,1.3779796361923218,-0.15438984334468842,-0.35674211382865906,-0.8881562352180481,-2.302980661392212,1.3475068807601929,1.5012309551239014
bias for layer25,1.6760483980178833,0.9689100384712219,0.2594698369503021,-1.1883002519607544,1.1285569667816162,-1.6881965398788452,-0.7313623428344727,0.8110727667808533,1.113759160041809,-0.6309985518455505,0.3757304847240448,-0.9794355630874634,-0.8557056188583374,1.390439748764038
bias for layer26,-0.03402318060398102,0.4178980886936188,-0.4368198812007904,2.1404671669006348,-1.8224467039108276,0.6578824520111084,-1.0272003412246704,-0.08209263533353806,1.6965594291687012,-0.8321673274040222,0.9065538644790649,1.3714383840560913,-0.8997794389724731,-1.1186730861663818
bias for layer27,1.535740613937378,-2.30423641204834,-0.777039110660553,0.8400282263755798,-0.4883075952529907,-1.6253288984298706,0.5016809105873108,1.8842169046401978,-1.1868536472320557,-0.9213656783103943,1.1075525283813477,0.7924268841743469,1.2264647483825684,0.49022963643074036
bias for layer28,1.604019284248352,-0.12195974588394165,-0.32679468393325806,0.47216513752937317,-0.16102814674377441,-1.0864779949188232,-0.08615083992481232,2.360093116760254,-0.4335530400276184,-0.5483565926551819,-1.0743170976638794,-1.6600865125656128,1.1303894519805908,1.0771797895431519
bias for layer29,-0.8917422890663147,0.19244162738323212,1.5516982078552246,0.0009387684403918684
